'Constraint';'Template';'Activation';'Target';'Confidence';'Coverage';'Support';'Trace confidence';'Trace coverage';'Trace support';'Marked for exclusion';'Below thresholds';'Redudant';'Conflicting'
'NotChainSuccession(Permit APPROVED by PRE_APPROVER, Permit REJECTED by MISSING)';'NotChainSuccession';'[Permit APPROVED by PRE_APPROVER]';'[Permit REJECTED by MISSING]';1.000;0.008;0.008;0.961;0.084;0.081;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit APPROVED by PRE_APPROVER, Permit REJECTED by PRE_APPROVER)';'NotSuccession';'[Permit APPROVED by PRE_APPROVER]';'[Permit REJECTED by PRE_APPROVER]';1.000;0.008;0.008;0.998;0.081;0.081;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit APPROVED by PRE_APPROVER, Permit SUBMITTED by EMPLOYEE)';'NotSuccession';'[Permit APPROVED by PRE_APPROVER]';'[Permit SUBMITTED by EMPLOYEE]';0.996;0.094;0.094;0.087;0.931;0.081;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by PRE_APPROVER, Request Payment)';'NotChainSuccession';'[Permit APPROVED by PRE_APPROVER]';'[Request Payment]';1.000;0.093;0.093;0.084;0.963;0.081;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by PRE_APPROVER, Send Reminder)';'NotCoExistence';'[Permit APPROVED by PRE_APPROVER]';'[Send Reminder]';0.992;0.013;0.013;0.562;0.144;0.081;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(Permit APPROVED by PRE_APPROVER, Start trip)';'RespondedExistence';'[Permit APPROVED by PRE_APPROVER]';'[Start trip]';1.000;0.007;0.007;1.000;0.081;0.081;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by PRE_APPROVER, Start trip)';'NotChainSuccession';'[Permit APPROVED by PRE_APPROVER]';'[Start trip]';0.993;0.097;0.096;0.078;1.000;0.078;FALSE;FALSE;FALSE;FALSE
'ChainPrecedence(Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER)';'ChainPrecedence';'[Permit APPROVED by PRE_APPROVER]';'[Permit SUBMITTED by EMPLOYEE]';0.994;0.007;0.007;0.994;0.081;0.081;FALSE;FALSE;FALSE;FALSE
'AtMost1(Permit APPROVED by SUPERVISOR)';'AtMost1';'';'[Permit APPROVED by SUPERVISOR]';0.999;0.089;0.089;0.999;1.000;0.999;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION)';'NotChainSuccession';'[Permit APPROVED by SUPERVISOR]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.079;0.079;0.125;0.791;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by SUPERVISOR, Declaration APPROVED by BUDGET OWNER)';'NotChainSuccession';'[Permit APPROVED by SUPERVISOR]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.034;0.034;0.282;0.351;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by SUPERVISOR, Declaration APPROVED by PRE_APPROVER)';'NotChainSuccession';'[Permit APPROVED by SUPERVISOR]';'[Declaration APPROVED by PRE_APPROVER]';1.000;0.017;0.017;0.550;0.180;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by SUPERVISOR, Declaration APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit APPROVED by SUPERVISOR]';'[Declaration APPROVED by SUPERVISOR]';1.000;0.012;0.012;0.921;0.107;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by SUPERVISOR, Declaration FINAL_APPROVED by DIRECTOR)';'NotChainSuccession';'[Permit APPROVED by SUPERVISOR]';'[Declaration FINAL_APPROVED by DIRECTOR]';1.000;0.012;0.012;0.922;0.107;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by SUPERVISOR, Declaration FINAL_APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit APPROVED by SUPERVISOR]';'[Declaration FINAL_APPROVED by SUPERVISOR]';1.000;0.093;0.093;0.103;0.958;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by SUPERVISOR, Declaration REJECTED by ADMINISTRATION)';'NotChainSuccession';'[Permit APPROVED by SUPERVISOR]';'[Declaration REJECTED by ADMINISTRATION]';1.000;0.030;0.030;0.359;0.275;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by SUPERVISOR, Declaration REJECTED by BUDGET OWNER)';'NotChainSuccession';'[Permit APPROVED by SUPERVISOR]';'[Declaration REJECTED by BUDGET OWNER]';1.000;0.009;0.009;0.954;0.104;0.099;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by SUPERVISOR, Declaration REJECTED by DIRECTOR)';'NotCoExistence';'[Permit APPROVED by SUPERVISOR]';'[Declaration REJECTED by DIRECTOR]';0.991;0.009;0.009;0.994;0.099;0.098;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by SUPERVISOR, Declaration REJECTED by EMPLOYEE)';'NotChainSuccession';'[Permit APPROVED by SUPERVISOR]';'[Declaration REJECTED by EMPLOYEE]';1.000;0.034;0.034;0.327;0.302;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by SUPERVISOR, Declaration REJECTED by MISSING)';'NotChainSuccession';'[Permit APPROVED by SUPERVISOR]';'[Declaration REJECTED by MISSING]';1.000;0.010;0.010;0.882;0.112;0.099;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by SUPERVISOR, Declaration REJECTED by PRE_APPROVER)';'NotCoExistence';'[Permit APPROVED by SUPERVISOR]';'[Declaration REJECTED by PRE_APPROVER]';0.992;0.010;0.010;0.885;0.111;0.098;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by SUPERVISOR, Declaration REJECTED by SUPERVISOR)';'NotChainSuccession';'[Permit APPROVED by SUPERVISOR]';'[Declaration REJECTED by SUPERVISOR]';1.000;0.011;0.011;0.860;0.115;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by SUPERVISOR, Declaration SAVED by EMPLOYEE)';'NotChainSuccession';'[Permit APPROVED by SUPERVISOR]';'[Declaration SAVED by EMPLOYEE]';1.000;0.010;0.010;0.905;0.109;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE)';'NotChainSuccession';'[Permit APPROVED by SUPERVISOR]';'[Declaration SUBMITTED by EMPLOYEE]';1.000;0.121;0.121;0.100;0.990;0.099;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(Permit APPROVED by SUPERVISOR, End trip)';'RespondedExistence';'[Permit APPROVED by SUPERVISOR]';'[End trip]';1.000;0.009;0.009;1.000;0.099;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by SUPERVISOR, End trip)';'NotChainSuccession';'[Permit APPROVED by SUPERVISOR]';'[End trip]';0.999;0.098;0.098;0.098;1.000;0.098;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by SUPERVISOR, Payment Handled)';'NotChainSuccession';'[Permit APPROVED by SUPERVISOR]';'[Payment Handled]';1.000;0.095;0.095;0.103;0.963;0.099;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit APPROVED by SUPERVISOR, Permit APPROVED by ADMINISTRATION)';'NotSuccession';'[Permit APPROVED by SUPERVISOR]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.076;0.076;0.129;0.764;0.099;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit APPROVED by SUPERVISOR, Permit APPROVED by BUDGET OWNER)';'NotSuccession';'[Permit APPROVED by SUPERVISOR]';'[Permit APPROVED by BUDGET OWNER]';0.999;0.033;0.033;0.292;0.338;0.099;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit APPROVED by SUPERVISOR, Permit APPROVED by PRE_APPROVER)';'NotSuccession';'[Permit APPROVED by SUPERVISOR]';'[Permit APPROVED by PRE_APPROVER]';0.997;0.016;0.016;0.557;0.177;0.098;FALSE;FALSE;FALSE;FALSE
'AlternateSuccession(Permit APPROVED by SUPERVISOR, Permit FINAL_APPROVED by DIRECTOR)';'AlternateSuccession';'[Permit APPROVED by SUPERVISOR]';'[Permit FINAL_APPROVED by DIRECTOR]';0.995;0.018;0.018;0.994;0.099;0.098;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by SUPERVISOR, Permit FINAL_APPROVED by SUPERVISOR)';'NotCoExistence';'[Permit APPROVED by SUPERVISOR]';'[Permit FINAL_APPROVED by SUPERVISOR]';0.999;0.083;0.083;0.106;0.931;0.098;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit APPROVED by SUPERVISOR, Permit REJECTED by ADMINISTRATION)';'NotSuccession';'[Permit APPROVED by SUPERVISOR]';'[Permit REJECTED by ADMINISTRATION]';1.000;0.010;0.010;0.898;0.110;0.099;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by SUPERVISOR, Permit REJECTED by BUDGET OWNER)';'NotCoExistence';'[Permit APPROVED by SUPERVISOR]';'[Permit REJECTED by BUDGET OWNER]';0.991;0.009;0.009;0.956;0.103;0.098;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by SUPERVISOR, Permit REJECTED by DIRECTOR)';'NotCoExistence';'[Permit APPROVED by SUPERVISOR]';'[Permit REJECTED by DIRECTOR]';0.995;0.009;0.009;0.998;0.099;0.099;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit APPROVED by SUPERVISOR, Permit REJECTED by EMPLOYEE)';'NotSuccession';'[Permit APPROVED by SUPERVISOR]';'[Permit REJECTED by EMPLOYEE]';0.998;0.012;0.012;0.772;0.128;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by SUPERVISOR, Permit REJECTED by MISSING)';'NotChainSuccession';'[Permit APPROVED by SUPERVISOR]';'[Permit REJECTED by MISSING]';1.000;0.009;0.009;0.948;0.104;0.099;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit APPROVED by SUPERVISOR, Permit REJECTED by PRE_APPROVER)';'NotCoExistence';'[Permit APPROVED by SUPERVISOR]';'[Permit REJECTED by PRE_APPROVER]';0.994;0.009;0.009;0.964;0.102;0.098;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit APPROVED by SUPERVISOR, Permit REJECTED by SUPERVISOR)';'NotSuccession';'[Permit APPROVED by SUPERVISOR]';'[Permit REJECTED by SUPERVISOR]';1.000;0.010;0.010;0.890;0.111;0.099;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit APPROVED by SUPERVISOR, Permit SUBMITTED by EMPLOYEE)';'NotSuccession';'[Permit APPROVED by SUPERVISOR]';'[Permit SUBMITTED by EMPLOYEE]';0.998;0.096;0.095;0.106;0.931;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by SUPERVISOR, Request Payment)';'NotChainSuccession';'[Permit APPROVED by SUPERVISOR]';'[Request Payment]';1.000;0.095;0.095;0.103;0.963;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by SUPERVISOR, Send Reminder)';'NotChainSuccession';'[Permit APPROVED by SUPERVISOR]';'[Send Reminder]';1.000;0.015;0.015;0.631;0.156;0.099;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(Permit APPROVED by SUPERVISOR, Start trip)';'RespondedExistence';'[Permit APPROVED by SUPERVISOR]';'[Start trip]';1.000;0.009;0.009;1.000;0.099;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit APPROVED by SUPERVISOR, Start trip)';'NotChainSuccession';'[Permit APPROVED by SUPERVISOR]';'[Start trip]';0.992;0.098;0.097;0.094;1.000;0.094;FALSE;FALSE;FALSE;FALSE
'AlternatePrecedence(Permit SUBMITTED by EMPLOYEE, Permit APPROVED by SUPERVISOR)';'AlternatePrecedence';'[Permit APPROVED by SUPERVISOR]';'[Permit SUBMITTED by EMPLOYEE]';1.000;0.009;0.009;1.000;0.099;0.099;FALSE;FALSE;FALSE;FALSE
'AtMost1(Permit FINAL_APPROVED by DIRECTOR)';'AtMost1';'';'[Permit FINAL_APPROVED by DIRECTOR]';1.000;0.089;0.089;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by DIRECTOR, Declaration APPROVED by ADMINISTRATION)';'NotChainSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.079;0.079;0.125;0.791;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by DIRECTOR, Declaration APPROVED by BUDGET OWNER)';'NotChainSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.034;0.034;0.282;0.351;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by DIRECTOR, Declaration APPROVED by PRE_APPROVER)';'NotChainSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Declaration APPROVED by PRE_APPROVER]';1.000;0.017;0.017;0.550;0.180;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by DIRECTOR, Declaration APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Declaration APPROVED by SUPERVISOR]';1.000;0.012;0.012;0.921;0.107;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by DIRECTOR, Declaration FINAL_APPROVED by DIRECTOR)';'NotChainSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Declaration FINAL_APPROVED by DIRECTOR]';1.000;0.012;0.012;0.922;0.107;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by DIRECTOR, Declaration FINAL_APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Declaration FINAL_APPROVED by SUPERVISOR]';1.000;0.093;0.093;0.103;0.958;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by DIRECTOR, Declaration REJECTED by ADMINISTRATION)';'NotChainSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Declaration REJECTED by ADMINISTRATION]';1.000;0.030;0.030;0.359;0.275;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by DIRECTOR, Declaration REJECTED by BUDGET OWNER)';'NotChainSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Declaration REJECTED by BUDGET OWNER]';1.000;0.009;0.009;0.954;0.104;0.099;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit FINAL_APPROVED by DIRECTOR, Declaration REJECTED by DIRECTOR)';'NotCoExistence';'[Permit FINAL_APPROVED by DIRECTOR]';'[Declaration REJECTED by DIRECTOR]';0.991;0.009;0.009;0.994;0.099;0.098;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by DIRECTOR, Declaration REJECTED by EMPLOYEE)';'NotChainSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Declaration REJECTED by EMPLOYEE]';1.000;0.034;0.034;0.327;0.302;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by DIRECTOR, Declaration REJECTED by MISSING)';'NotChainSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Declaration REJECTED by MISSING]';1.000;0.010;0.010;0.882;0.112;0.099;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit FINAL_APPROVED by DIRECTOR, Declaration REJECTED by PRE_APPROVER)';'NotCoExistence';'[Permit FINAL_APPROVED by DIRECTOR]';'[Declaration REJECTED by PRE_APPROVER]';0.992;0.010;0.010;0.885;0.111;0.098;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by DIRECTOR, Declaration REJECTED by SUPERVISOR)';'NotChainSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Declaration REJECTED by SUPERVISOR]';1.000;0.011;0.011;0.860;0.115;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainResponse(Permit FINAL_APPROVED by DIRECTOR, Declaration SAVED by EMPLOYEE)';'NotChainResponse';'[Permit FINAL_APPROVED by DIRECTOR]';'[Declaration SAVED by EMPLOYEE]';0.994;0.009;0.009;0.994;0.099;0.098;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(Permit FINAL_APPROVED by DIRECTOR, End trip)';'RespondedExistence';'[Permit FINAL_APPROVED by DIRECTOR]';'[End trip]';1.000;0.009;0.009;1.000;0.099;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by DIRECTOR, Payment Handled)';'NotChainSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Payment Handled]';1.000;0.095;0.095;0.103;0.963;0.099;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit FINAL_APPROVED by DIRECTOR, Permit APPROVED by ADMINISTRATION)';'NotSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.076;0.076;0.129;0.764;0.099;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit FINAL_APPROVED by DIRECTOR, Permit APPROVED by BUDGET OWNER)';'NotSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.033;0.033;0.292;0.338;0.099;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit FINAL_APPROVED by DIRECTOR, Permit APPROVED by PRE_APPROVER)';'NotSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Permit APPROVED by PRE_APPROVER]';0.997;0.016;0.016;0.557;0.177;0.098;FALSE;FALSE;FALSE;FALSE
'CoExistence(Permit FINAL_APPROVED by DIRECTOR, Permit APPROVED by SUPERVISOR)';'CoExistence';'[Permit FINAL_APPROVED by DIRECTOR]';'[Permit APPROVED by SUPERVISOR]';1.000;0.018;0.018;1.000;0.099;0.099;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit FINAL_APPROVED by DIRECTOR, Permit APPROVED by SUPERVISOR)';'NotSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Permit APPROVED by SUPERVISOR]';0.991;0.018;0.018;0.995;0.099;0.098;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit FINAL_APPROVED by DIRECTOR, Permit FINAL_APPROVED by SUPERVISOR)';'NotCoExistence';'[Permit FINAL_APPROVED by DIRECTOR]';'[Permit FINAL_APPROVED by SUPERVISOR]';0.999;0.083;0.083;0.106;0.931;0.098;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit FINAL_APPROVED by DIRECTOR, Permit REJECTED by ADMINISTRATION)';'NotSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Permit REJECTED by ADMINISTRATION]';1.000;0.010;0.010;0.898;0.110;0.099;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit FINAL_APPROVED by DIRECTOR, Permit REJECTED by BUDGET OWNER)';'NotCoExistence';'[Permit FINAL_APPROVED by DIRECTOR]';'[Permit REJECTED by BUDGET OWNER]';0.991;0.009;0.009;0.956;0.103;0.098;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit FINAL_APPROVED by DIRECTOR, Permit REJECTED by DIRECTOR)';'NotCoExistence';'[Permit FINAL_APPROVED by DIRECTOR]';'[Permit REJECTED by DIRECTOR]';0.997;0.009;0.009;0.998;0.099;0.099;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit FINAL_APPROVED by DIRECTOR, Permit REJECTED by EMPLOYEE)';'NotSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Permit REJECTED by EMPLOYEE]';1.000;0.012;0.012;0.772;0.128;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainResponse(Permit FINAL_APPROVED by DIRECTOR, Permit REJECTED by MISSING)';'NotChainResponse';'[Permit FINAL_APPROVED by DIRECTOR]';'[Permit REJECTED by MISSING]';0.994;0.009;0.009;0.994;0.099;0.098;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit FINAL_APPROVED by DIRECTOR, Permit REJECTED by PRE_APPROVER)';'NotCoExistence';'[Permit FINAL_APPROVED by DIRECTOR]';'[Permit REJECTED by PRE_APPROVER]';0.994;0.009;0.009;0.964;0.102;0.098;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit FINAL_APPROVED by DIRECTOR, Permit REJECTED by SUPERVISOR)';'NotSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Permit REJECTED by SUPERVISOR]';1.000;0.010;0.010;0.890;0.111;0.099;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit FINAL_APPROVED by DIRECTOR, Permit SUBMITTED by EMPLOYEE)';'NotSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Permit SUBMITTED by EMPLOYEE]';0.998;0.096;0.095;0.106;0.931;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by DIRECTOR, Request Payment)';'NotChainSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Request Payment]';1.000;0.095;0.095;0.103;0.963;0.099;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by DIRECTOR, Send Reminder)';'NotChainSuccession';'[Permit FINAL_APPROVED by DIRECTOR]';'[Send Reminder]';0.994;0.015;0.015;0.628;0.156;0.098;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(Permit FINAL_APPROVED by DIRECTOR, Start trip)';'RespondedExistence';'[Permit FINAL_APPROVED by DIRECTOR]';'[Start trip]';1.000;0.009;0.009;1.000;0.099;0.099;FALSE;FALSE;FALSE;FALSE
'AlternatePrecedence(Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by DIRECTOR)';'AlternatePrecedence';'[Permit FINAL_APPROVED by DIRECTOR]';'[Permit SUBMITTED by EMPLOYEE]';1.000;0.009;0.009;1.000;0.099;0.099;FALSE;FALSE;FALSE;FALSE
'AtMost1(Permit FINAL_APPROVED by SUPERVISOR)';'AtMost1';'';'[Permit FINAL_APPROVED by SUPERVISOR]';0.998;0.089;0.089;0.998;1.000;0.998;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION)';'NotChainSuccession';'[Permit FINAL_APPROVED by SUPERVISOR]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.144;0.144;0.884;0.942;0.832;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by BUDGET OWNER)';'NotChainSuccession';'[Permit FINAL_APPROVED by SUPERVISOR]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.100;0.100;0.946;0.880;0.832;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by PRE_APPROVER)';'NotChainSuccession';'[Permit FINAL_APPROVED by SUPERVISOR]';'[Declaration APPROVED by PRE_APPROVER]';1.000;0.083;0.083;0.985;0.845;0.832;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by SUPERVISOR)';'NotCoExistence';'[Permit FINAL_APPROVED by SUPERVISOR]';'[Declaration APPROVED by SUPERVISOR]';0.993;0.078;0.078;0.956;0.867;0.829;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit FINAL_APPROVED by SUPERVISOR, Declaration FINAL_APPROVED by DIRECTOR)';'NotCoExistence';'[Permit FINAL_APPROVED by SUPERVISOR]';'[Declaration FINAL_APPROVED by DIRECTOR]';0.993;0.078;0.078;0.956;0.867;0.829;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by SUPERVISOR, Declaration FINAL_APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit FINAL_APPROVED by SUPERVISOR]';'[Declaration FINAL_APPROVED by SUPERVISOR]';1.000;0.158;0.158;0.869;0.958;0.832;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by ADMINISTRATION)';'NotChainSuccession';'[Permit FINAL_APPROVED by SUPERVISOR]';'[Declaration REJECTED by ADMINISTRATION]';1.000;0.096;0.096;0.962;0.865;0.832;FALSE;FALSE;FALSE;FALSE
'NotRespondedExistence(Permit FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by BUDGET OWNER)';'NotRespondedExistence';'[Permit FINAL_APPROVED by SUPERVISOR]';'[Declaration REJECTED by BUDGET OWNER]';0.994;0.075;0.074;0.994;0.832;0.828;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by BUDGET OWNER)';'NotChainSuccession';'[Permit FINAL_APPROVED by SUPERVISOR]';'[Declaration REJECTED by BUDGET OWNER]';1.000;0.075;0.075;0.998;0.834;0.832;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by DIRECTOR)';'NotCoExistence';'[Permit FINAL_APPROVED by SUPERVISOR]';'[Declaration REJECTED by DIRECTOR]';1.000;0.075;0.075;0.999;0.833;0.832;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by EMPLOYEE)';'NotChainSuccession';'[Permit FINAL_APPROVED by SUPERVISOR]';'[Declaration REJECTED by EMPLOYEE]';1.000;0.099;0.099;0.955;0.872;0.832;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by MISSING)';'NotChainSuccession';'[Permit FINAL_APPROVED by SUPERVISOR]';'[Declaration REJECTED by MISSING]';1.000;0.076;0.076;0.996;0.835;0.832;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by PRE_APPROVER)';'NotChainSuccession';'[Permit FINAL_APPROVED by SUPERVISOR]';'[Declaration REJECTED by PRE_APPROVER]';1.000;0.076;0.076;0.998;0.834;0.832;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by SUPERVISOR)';'NotChainSuccession';'[Permit FINAL_APPROVED by SUPERVISOR]';'[Declaration REJECTED by SUPERVISOR]';1.000;0.076;0.076;0.995;0.837;0.832;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit FINAL_APPROVED by SUPERVISOR, Declaration SAVED by EMPLOYEE)';'NotChainSuccession';'[Permit FINAL_APPROVED by SUPERVISOR]';'[Declaration SAVED by EMPLOYEE]';0.996;0.076;0.075;0.995;0.835;0.831;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(Permit FINAL_APPROVED by SUPERVISOR, End trip)';'RespondedExistence';'[Permit FINAL_APPROVED by SUPERVISOR]';'[End trip]';1.000;0.075;0.075;1.000;0.832;0.832;FALSE;FALSE;FALSE;FALSE
